"dataset_name","feature_id","gene_symbol","log2FoldChange","lfc_shrunk","Apeglm_L2FC","regulation_direction","stat","pvalue","padj","empirical_p","empirical_q","empirical_bh","lfdr","HBFSS","pi_valueE","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","weak_cnh_flag","strong_cnh_flag","standard_flag","hbfss_flag","final_class","weak_hbfss_overlap","strong_hbfss_overlap","standard_hbfss_overlap","any_overlap","baseMean.x","lfcSE","pval","padjc","qval","gene_empirical_pvalue","HBFSS_core_pass","raw_lfc_pass","shrunk_lfc_pass","padj_strong_effect","padj_weak_effect","effect_class","hc_pass","standard_significant","HBFSS_significant","R0_1","R0_2","R0_3","R0_4","R0_5","ZT6_1","ZT6_2","ZT6_3","ZT6_4","ZT6_5","dispGeneEst","dispFit","dispersion","dispIter","baseMean.y","dispOutlier","neglog10_padj","neglog10_empirical_p","neglog10_padjc"
"RT0_ZT6_NormEVS_remainder_dataset","20","-",1.02270905362764,0.0268220305955803,0.0268220305955803,"upregulated",1.00491695486032,0.314936839571345,0.941633025512054,0.305654569980309,0.938853332791974,0.97375485443355,1,0.0138071527239771,0.0138071527239771,0.0369015078921782,1.43295588706933,NA,1,FALSE,FALSE,FALSE,FALSE,"Background",FALSE,FALSE,FALSE,FALSE,8.47282937245017,1.01770504386584,0.305654569980309,0.97375485443355,0.938853332791974,0.305654569980309,FALSE,TRUE,FALSE,1,NA,"intermediate",FALSE,FALSE,FALSE,16.0911171727943,12.1499350927467,22.8612977437207,5.03091081833684,0,0,13.5411986992032,6.95952115782314,8.09431303987675,0,2.23032937890189,0.640435873913444,1.1133904828896,8,8.47282937245017,FALSE,0.0261183180638097,0.514769106491595,0.0115503642375321
"RT0_ZT6_NormEVS_remainder_dataset","25","-",0.765491031772772,0.0576639272587707,0.0576639272587707,"upregulated",1.26233640457811,0.206827762373809,0.88458226902266,0.198168037140807,0.908714885130384,0.926458814702568,1,0.0405358029107554,0.0405358029107554,0.0369015078921782,1.43295588706933,NA,1,FALSE,FALSE,FALSE,FALSE,"Background",FALSE,FALSE,FALSE,FALSE,13.2409610389565,0.606408108802508,0.198168037140807,0.926458814702568,0.908714885130384,0.198168037140807,FALSE,FALSE,FALSE,1,NA,"intermediate",FALSE,FALSE,FALSE,25.9933431252831,8.83631643108853,6.53179935534877,33.539405455579,7.77546884936006,5.15845395392627,4.92407225425572,15.3109465472109,16.9980573837412,7.3417470337719,0.366397035225658,0.360711955638819,0.363188241017039,8,13.2409610389565,FALSE,0.0532617700792264,0.702966392296666,0.0331738822759777
"RT0_ZT6_NormEVS_remainder_dataset","31","Pcmt1",0.697466662486908,0.199410011847829,0.199410011847829,"upregulated",2.00732330089329,0.0447152496811143,0.655422541004603,0.0407360999173221,0.672428138503508,0.685824934919645,0.857160686081616,0.277184014900498,0.277184014900498,0.0369015078921782,1.43295588706933,0.25582047010704,1,FALSE,FALSE,FALSE,FALSE,"Background",FALSE,FALSE,FALSE,FALSE,25.0839907665003,0.347461050333309,0.0407360999173221,0.685824934919645,0.672428138503508,0.0407360999173221,FALSE,FALSE,FALSE,1,0.25582047010704,"intermediate",FALSE,FALSE,FALSE,23.5177866371609,24.2998701854935,23.9499309696122,37.7318311375263,45.356901621267,17.820113659018,16.0032348263311,23.6623719365987,17.8074886877288,20.6903780042663,0.0221218243826907,0.160211051762498,0.104286677168075,11,25.0839907665003,FALSE,0.183478626631433,1.39002055278959,0.163786729047341
"RT0_ZT6_NormEVS_remainder_dataset","35","Pcmt1",0.155282174345149,0.0537301073194324,0.0537301073194324,"upregulated",0.651332827265819,0.5148316619539,0.973083587963054,0.506722669541361,0.962199233635349,0.981259164321297,1,0.015862721637766,0.015862721637766,0.0369015078921782,1.43295588706933,0.00401343529873299,1,FALSE,FALSE,FALSE,FALSE,"Background",FALSE,FALSE,FALSE,FALSE,89.9810425677011,0.238406798866559,0.506722669541361,0.981259164321297,0.962199233635349,0.506722669541361,FALSE,FALSE,FALSE,1,0.00401343529873299,"weak_effect",FALSE,FALSE,FALSE,96.5467030367658,135.858365127986,79.4702254900767,103.133671775905,57.0201048953071,92.383220811225,86.1712644494751,115.528051219864,58.2790538871126,75.4197649832932,0.0665456015790187,0.0510804324307856,0.057159048232973,9,89.9810425677011,FALSE,0.0118498521962936,0.295229665994526,0.00821627420023585
"RT0_ZT6_NormEVS_remainder_dataset","38","Pcmt1",-0.395654252170915,-0.0829510241036912,-0.0829510241036912,"downregulated",-1.1385710810211,0.254882095965742,0.917452491522756,0.245794138891272,0.925077457381726,0.955229615795938,1,0.0505527163131908,0.0505527163131908,0.0369015078921782,1.43295588706933,0.0937768981627162,1,FALSE,FALSE,FALSE,FALSE,"Background",FALSE,FALSE,FALSE,FALSE,35.0190053856672,0.347500703966663,0.245794138891272,0.955229615795938,0.925077457381726,0.245794138891272,FALSE,FALSE,FALSE,1,0.0937768981627162,"weak_effect",FALSE,FALSE,FALSE,22.2800083930998,45.2861217093287,42.456695809767,20.9621284097369,20.7345835982935,54.3982416959498,50.4717406061212,25.0542761681633,44.5187217193221,24.0275357468899,0.121606057887109,0.111710190119527,0.115633543005574,8,35.0190053856672,FALSE,0.037416415581282,0.609428477338609,0.0198922212049012
"RT0_ZT6_NormEVS_remainder_dataset","89","Tab2",0.26444763742408,0.054480307629417,0.054480307629417,"upregulated",0.776943874505166,0.437191884329247,0.962048171706336,0.428364388115378,0.955591622414932,0.981259164321297,1,0.0200589214786986,0.0200589214786986,0.0369015078921782,1.43295588706933,0.0544074074546798,1,FALSE,FALSE,FALSE,FALSE,"Background",FALSE,FALSE,FALSE,FALSE,41.0892097446853,0.340369035784607,0.428364388115378,0.981259164321297,0.955591622414932,0.428364388115378,FALSE,FALSE,FALSE,1,0.0544074074546798,"weak_effect",FALSE,FALSE,FALSE,64.3644686911772,72.8996105564804,22.8612977437207,32.7009203191895,31.1018753974402,45.0192345069929,50.4717406061212,38.9733184838096,29.1395269435563,23.3601041983651,0.144734860939951,0.0952141717891557,0.114759555472672,7,41.0892097446853,FALSE,0.0168031814107673,0.368186641219839,0.00821627420023585
"RT0_ZT6_NormEVS_remainder_dataset","90","Tab2",-0.480253538159436,-0.026779907981269,-0.026779907981269,"downregulated",-0.686192822255589,0.492591523440112,0.970945594306222,0.484249176208932,0.960514209624902,0.981259164321297,1,0.00843382613064688,0.00843382613064688,0.0369015078921782,1.43295588706933,NA,1,FALSE,FALSE,FALSE,FALSE,"Background",FALSE,FALSE,FALSE,FALSE,12.2912319021535,0.699881319919365,0.484249176208932,0.981259164321297,0.960514209624902,0.484249176208932,FALSE,FALSE,FALSE,1,NA,"intermediate",FALSE,FALSE,FALSE,17.3288954168554,11.0453955388607,4.35453290356585,9.22333650028422,10.3672917991467,21.1027661751529,3.69305419069179,0,13.7603321677905,32.0367143291865,0.699572827801845,0.397809222436076,0.50422172393654,9,12.2912319021535,FALSE,0.0128051045457175,0.314931109417772,0.00821627420023585
"RT0_ZT6_NormEVS_remainder_dataset","214","LOC365036",-2.13783818827424,-0.0122198809544484,-0.0122198809544484,"downregulated",-0.985184205083931,0.324533597630684,NA,0.315249609827339,0.94060387173972,0.976690578655583,1,0.00612638162152867,0.00612638162152867,0.0369015078921782,1.43295588706933,NA,1,FALSE,FALSE,FALSE,FALSE,"Background",FALSE,FALSE,FALSE,FALSE,1.50587790422536,2.16998828974538,0.315249609827339,0.976690578655583,0.94060387173972,0.315249609827339,FALSE,TRUE,FALSE,1,NA,"intermediate",FALSE,FALSE,FALSE,0,0,0,2.51545540916842,0,3.2826525161349,3.69305419069179,5.56761692625851,0,0,3.59680518940548,4.85405396034703,4.53610665890223,9,1.50587790422536,FALSE,NA,0.501345442264599,0.0102430015487825
"RT0_ZT6_NormEVS_remainder_dataset","224","Sash1",0.0969796712304043,0.0230719101019713,0.0230719101019713,"upregulated",0.318568254238574,0.750053929550341,0.985246745825616,0.7453785640645,0.97398748114917,0.989266054670431,1,0.0029445087141453,0.0029445087141453,0.0369015078921782,1.43295588706933,0.0144018035580884,1,FALSE,FALSE,FALSE,FALSE,"Background",FALSE,FALSE,FALSE,FALSE,40.8778453635527,0.304423526010777,0.7453785640645,0.989266054670431,0.97398748114917,0.7453785640645,FALSE,FALSE,FALSE,1,0.0144018035580884,"weak_effect",FALSE,FALSE,FALSE,51.9866862505662,37.5543448321263,37.0135296803097,29.3469797736316,55.7241934204137,23.91646833184,44.3166502883015,36.1895100206803,33.9961147674823,58.7339762701752,0.0748333979565091,0.0956926268715047,0.086847148594773,10,40.8778453635527,FALSE,0.00645499089251626,0.127623101040677,0.00468689289595124
"RT0_ZT6_NormEVS_remainder_dataset","304","Sash1",-0.931259332676442,-0.00836698654717142,-0.00836698654717142,"downregulated",-0.364698634683626,0.715336377883038,NA,0.710069303118867,0.972729244675787,0.98784352430426,1,0.00124416472350497,0.00124416472350497,0.0369015078921782,1.43295588706933,NA,1,FALSE,FALSE,FALSE,FALSE,"Background",FALSE,FALSE,FALSE,FALSE,0.140685107834353,2.55350375381664,0.710069303118867,0.98784352430426,0.972729244675787,0.710069303118867,FALSE,FALSE,FALSE,1,NA,"intermediate",FALSE,FALSE,FALSE,0,0,0,0,0,1.40685107834353,0,0,0,0,1e-08,4.32987001075544,5.94402321068127,7,0.140685107834353,FALSE,NA,0.148699261853788,0.00531184277383846
